,Total Energy,Electricity,Gas,Cooling,Lights,Equipment,Gas_Heating,Elec_Heating,GWater_Heating,Heating
32,6234.284643202095,3298.9977963172346,2935.294380965312,0.0,953.9290102787669,1146.9120665647963,2895.2819803572443,982.5575107010368,40.012400616268884,3917.8518916745497
33,5529.527737389161,3134.788024042774,2394.7463957340583,0.0,1028.613460781756,1152.3263803846671,2351.690088020665,765.6205384280504,43.05630770545454,3160.3669341541695
34,7816.184779222805,4794.166965401672,3022.0272596145687,0.0,1694.121834696413,1857.7703002640096,2951.388519737174,1039.4635459395713,70.63873987592528,4061.4908055526707
35,7653.731058303857,4950.41620343265,2703.32410434069,0.0,1788.8069136531076,1986.4186007640187,2602.3000852506966,959.9015691310507,101.02401909028013,3663.225673472027
36,7434.665104577882,4852.935944796454,2581.7381445115498,0.0,1803.4165999705135,1868.3573214889666,2468.757355509867,961.6119048438202,112.98078900058002,3543.3500493542674
37,7433.041281903694,5094.826704324459,2338.223560346983,4.367052908056002e-12,1907.2353034111427,2145.295056655677,2224.408074049107,811.9247420593965,113.81548629668606,3150.14830240519
38,7220.165694497886,5060.894537415597,2159.279882591682,0.0,1968.924749197016,2164.338380638365,2082.9243907514024,695.0321030380551,76.35549183998613,2854.3119856294434
39,7434.258559774927,5175.367220131102,2258.9003238826435,0.0,2022.213428732925,2227.841502710257,2199.0464873461065,691.6334293491433,59.85383653532547,2950.5337532305753
40,7430.188213960366,5171.736142703143,2258.461050577061,0.0,1856.6359158335245,2087.51081287706,2158.4167464530233,713.0347754840398,100.0443041241718,2971.495826061235
41,7425.667568121391,4976.771367643207,2448.9051743348605,0.0,1419.0970089378013,1920.8078531402477,2400.061009530333,865.4569024496656,48.844164803847086,3314.3620767838456
42,7747.181636020263,4753.252380349512,2993.938618074468,0.0,1162.7981376323148,1463.3900831869344,2931.077035714241,1243.5772989927982,62.861582359176,4237.5159170662155
43,7371.5376087733775,4488.3482247527345,2883.19829246172,0.0,1109.2039276882992,1352.636499676314,2841.557025702284,1248.3427860534105,41.64126675866934,4131.541078514364
44,6511.939293271198,3618.1981418044593,2893.749021090496,0.0,599.968870962808,1019.4141016432732,2861.385281474106,1297.0722991954701,32.36373961509164,4190.821320284667
45,6406.510324758021,3559.798841699092,2846.719225272667,0.0,598.3018971208487,997.169828533692,2835.9936095709163,1322.923815381864,10.725615701009884,4169.64304065379
46,5762.1417450513945,5678.473750265662,83.67495828547,0.0,777.2130396249537,3108.8521585017056,0.0,0.0,83.67495828547,83.67495828547
47,5656.899061084379,5632.027595683905,24.87830171531653,0.0,433.80499978444067,3470.439998275227,0.0,0.0,24.87830171531653,24.87830171531653
48,4777.774463721394,4680.943032992131,96.83720462943738,0.0,370.44501695422093,2963.560135633634,0.0,0.0,96.83720462943738,96.83720462943738
49,4565.145026261034,4544.2702534512155,20.880289749110844,0.0,359.23579880309074,2873.8863904245586,0.0,0.0,20.880289749110844,20.880289749110844
50,4512.462163786645,4440.198043325459,72.269573733682,0.0,351.535847074326,2812.286776594495,0.0,0.0,72.269573733682,72.269573733682
51,4512.567697028264,4441.786160380785,70.78699004751094,33.041591999062746,322.90682820943744,2583.2546256750757,52.97697060691686,0.0,17.810019440594097,70.78699004751095
52,4512.540491640682,4395.805690901039,116.74025410679779,37.26593246568722,306.36017163497604,2450.8813730796114,52.35760386636502,143.1403806434212,64.3826502401262,259.8806347499124
53,4693.059927689572,4599.276423156045,93.78917605689946,38.20124808899073,567.102257258252,2268.4090290343547,63.52660091455671,150.716408720082,30.262575142073427,244.50558477671214
54,4702.2986730719385,3059.729346060734,1642.5750096995223,418.9186253539469,128.24640184665623,512.9856073869269,1625.0842012345788,1427.785286381705,17.490808458644867,3070.3602960749286
55,4947.232482370516,2937.9103164251233,2009.3281446341543,0.0,484.3217229592104,776.9500289528333,1979.0836945808162,1244.6747093856984,30.24445005352773,3254.002854020042
56,6356.67107172902,5059.557116504692,1297.1216372077474,0.0,1723.7294014775034,2024.5937559618837,1230.6869283853111,904.9093020528267,66.43470882029212,2202.03093925843
57,5504.716851976684,4607.641206729826,897.082297650783,143.972631541413,1553.7251588892636,1736.027492916715,832.1538193008977,750.5736295069607,64.9284783511838,1647.6559271590422
58,7793.739803702184,6623.327902902197,1170.4213194688577,68.58379238904249,2411.6945222955374,2650.123253059207,1069.7350934690385,995.5196481098869,100.68622600018136,2165.9409675791067
59,8244.506539043961,7080.90636482097,1163.610137639664,103.58143795834829,2578.7604403711334,2878.0141356923873,1040.5444775714152,967.1436021991406,123.06566007029934,2130.753739840855
60,7804.20005922563,6550.361356869627,1253.8481336660038,84.57783271127064,2433.9579153826066,2533.554880746784,1101.0534499074615,985.0440900097494,152.7946837591993,2238.8922236764106
61,7863.167469122929,6761.801021847315,1101.3759498472346,63.98482165187132,2524.9442350497393,2851.0374903307747,950.2247746551145,816.7774011921605,151.151175191114,1918.1533510383888
62,7614.316563081173,6610.779013836543,1003.5467510820268,71.41713326521754,2500.328983437749,2754.0910847311925,899.1156455653813,784.7727550925091,104.43110551762857,1788.319506175519
63,7775.407775456327,6751.2578381169105,1024.1593338541857,61.112725101462,2573.16347233561,2833.3445582051245,924.1817378737767,781.8143962965179,99.97759598092216,1805.9737301512168
64,7790.995354212062,6734.051527432854,1056.9532421314361,39.41313685839413,2405.7333088396326,2704.2900967134037,927.3656576895632,739.7487906982665,129.58758443900302,1796.7020328268327
65,7761.180864415202,6594.295057020005,1166.8951867168666,41.71650610452403,1905.008576643492,2577.019950763046,1108.534120804277,852.4638155605448,58.36106591040864,2019.3590022752305
