,Total Energy,Electricity,Gas,Cooling,Lights,Equipment,Gas_Heating,Elec_Heating,GWater_Heating,Heating
8618,4480.079095055276,4292.990137693473,176.89159726924257,28.501369226022792,369.07476818314376,2239.955544679588,96.59029753114433,-5.101387115195553,75.19991262308534,166.6888230390341
8619,4500.842969847624,4365.497275159351,125.32803207395344,33.74346707898996,346.38775295287735,2103.384272334392,106.67416821591456,-5.011550922558435,13.642312935640524,115.30493022899665
8620,4479.96340779558,4300.865980861831,169.44836242898603,23.061868851426997,342.8886787622271,2081.468268834651,91.47191455690103,-4.827239251393209,73.14920862077251,159.79388392628033
8621,4576.3947272600035,4442.434322639694,124.38569485861007,29.490244694614024,331.2686035896361,2011.5622222822833,107.2652168145242,-4.7901201480799465,12.330357895933108,114.80545456237735
8622,4570.921859940583,4399.201344375451,162.4347015028995,20.901663896490785,321.50181082625613,1952.2392099184347,85.38954230217085,-4.6456689913892735,72.39949020919757,153.14336351997915
8623,4667.635576374236,4534.667514796462,123.7298612752569,35.07236560568133,399.0365671038407,2417.329005379545,106.20915455148001,-4.621920550387513,12.89878617353417,114.48602017462667
8624,4698.416743253513,4581.478839042341,107.88886620737746,29.273068415406776,476.0630612262992,2879.015157365156,88.46960137755916,-4.527358000416443,14.891906829243807,98.83415020638652
8625,4532.568310100303,4277.061808497896,246.68799961705568,42.01735355659252,459.0106833631709,2776.1240490741334,122.24500568148989,-4.411989777978116,120.03100415734124,237.86402006085302
8626,4390.582179168791,4256.569130174343,125.8520920425498,32.85189463456628,484.8754704643741,2929.66848012547,104.20335638611459,-4.083131466730641,17.56560418952487,117.68582910890882
8627,4320.211809839773,4074.6686679993713,237.5089509345419,43.89149923401778,476.69219889687315,2880.251723000398,95.04953709015959,-4.019705922712174,138.4397079220459,229.4695390894933
8628,4237.958679769069,4164.5064948352865,65.47993644148504,28.618725680869943,511.32694612049875,3087.9051018031846,40.75618026368283,-3.9886850148234054,20.73507116308292,57.50256641194235
8629,4194.847341183391,3991.1281825103674,195.67915533505783,51.6749916188427,466.1092738178471,2816.7683248516378,56.70483767040445,-4.022536387812973,134.95178127702556,187.63408255961704
8630,4139.038629207014,4028.4390285776185,101.48384420419319,34.35883959273504,457.5288017354322,2767.974706464126,80.95966368980062,-4.560379209252211,15.963801305140361,92.36308578568877
8631,4193.938743495147,3971.652738795406,212.75169383632934,33.214127780495176,448.51403286674713,2714.9326452133005,95.4511869947293,-4.769689601519469,112.53081724068139,203.2123146338912
8632,4237.483023891712,4110.0339230388245,117.28951461810875,25.993005786128183,321.43122573657945,1953.9991224165324,102.08909757281688,-5.082353598650824,10.118063446258738,107.12480742042479
8633,4236.848344419082,4072.1357290426113,154.1866029993059,17.363077958363615,280.6574921280924,1710.2727842036597,84.21238366087366,-5.265566286341136,64.70865305173646,143.65547042626898
8634,4635.6302392808275,4475.4692106222465,148.34559550392143,19.873901340265203,312.2982971904061,1903.342371333044,132.97451628119305,-5.910517637368747,9.460561585619178,136.5245602294435
8635,4793.116768489028,4572.24475971001,208.4448029118466,46.78254077893281,315.27999744701765,1922.7624804570582,135.457793548279,172.26713819198855,66.77051020929832,374.4954419495659
8636,4774.495162828417,4552.23582666363,209.98295616845996,52.534988454390906,297.0289775989809,1812.8792404313895,193.62931202668454,324.02100576004915,10.212569175028339,527.862886961762
8637,4765.105032505671,4503.285331024567,250.2171251368797,35.700834319341986,315.7113336683878,1923.2888393481278,180.34175332829037,282.2242359994064,64.07120434246006,526.6371936701569
8638,4847.7082595520815,4552.963416126076,283.887249357911,32.895086701733746,321.85565810995973,1958.2925798706067,265.2896501611607,390.53770767504915,13.165872955575438,668.9932307917852
