,Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) ,TE,TE_scaled,Electricity_scaled,EFans_scaled,ECooling_scaled,EHeating_scaled,Gas_scaled,GHeating_scaled,ELights_scaled,EEquipment_scaled,EWaterheat_scaled
41, 01/02  18:00:00,2.30507325627,6.08787974717,0.0,6.04816412925,0.0,0.151109607863,0.151109607863,0.151109607863,0.500563357112,0.10783464094100001,0.44506993743600004,0.5765977648830001,0.50725394803,8.392953003439999,0.00025893875034278303,0.0005968727884271234,3.91281330248332e-05,0.0,0.0,0.0015763879739693375,0.0015661040614960414,0.00015753781732689477,0.00026454935810406435,0.00013134770340933122
42, 01/02  19:00:00,2.69637365546,4.92536528951,0.0,4.88224611554,0.0,0.12065829975600001,0.12065829975600001,0.12065829975600001,0.744427560815,0.160369475696,0.39828370447800004,0.6260111422160001,0.5999794725,7.62173894497,0.00023514531262602733,0.0006340396261697257,2.837223361704954e-05,0.0,0.0,0.0011581765607992125,0.001148037289155861,0.00021275878201348214,0.00024085813194708942,0.0001410823606302115
43, 01/02  20:00:00,2.67088248113,4.86721404522,0.0,4.82270657865,0.0,0.118268188355,0.118268188355,0.118268188355,0.789349924612,0.170046944353,0.315345896534,0.646166598759,0.615060928516,7.5380965263499995,0.00023256478306220947,0.0006211532048086542,2.7505015567941103e-05,0.0,0.0,0.0011319425785439282,0.0011215917092364277,0.00022312192470140823,0.00022361394487942023,0.00014304151141036466
44, 01/02  21:00:00,2.4706213020299996,5.04243028275,0.0,4.99639270874,0.0,0.122877344583,0.122877344583,0.122877344583,0.680252812296,0.146544515569,0.275874927963,0.668380946025,0.560046755592,7.5130515847799995,0.00023179209842190637,0.0005726704960033962,2.848199754940524e-05,0.0,0.0,0.0011687954963847892,0.0011581243504987576,0.00019164508759545327,0.00021887105047888972,0.0001298144126930502
45, 01/02  22:00:00,2.24270808659,5.23181777056,0.0,5.18685500373,0.0,0.127687219464,0.127687219464,0.127687219464,0.571155699981,0.123042103946,0.25834228302400003,0.652776721604,0.493060058566,7.474525857150001,0.0002306035055911745,0.0005171763467853293,2.9445120427588048e-05,0.0,0.0,0.001206475518505339,0.0011961069468532624,0.00016008444715926102,0.00021010723647795835,0.0001137013779723094
46, 01/02  23:00:00,1.83316574732,5.60246209867,0.0,5.56355258613,0.0,0.136905677775,0.136905677775,0.136905677775,0.429971093908,0.0926271950982,0.20588085614799997,0.564894596568,0.386242327824,7.43562784599,0.0002294034270971734,0.000420534504872359,3.140663167064633e-05,0.0,0.0,0.0012852240056169205,0.001276298030093564,0.00011988583849314136,0.00017681853037542573,8.860531369281552e-05
47, 01/02  24:00:00,1.41671453378,5.86512724367,0.0,5.83131560128,0.0,0.143690356372,0.143690356372,0.143690356372,0.295204002519,0.0635947891276,0.135920781757,0.490882893238,0.270777710763,7.2818417774499995,0.0002246588309590137,0.00031827743096165894,3.2281307482617586e-05,0.0,0.0,0.0013176526299887646,0.001310056545936623,8.060731708083188e-05,0.00014081698086519027,6.083260394977352e-05
48, 01/03  01:00:00,0.9957993394720001,6.16418291456,0.0,6.13621553619,0.0,0.151088237926,0.151088237926,0.151088237926,0.15401947611199998,0.0331798974413,0.0863692416722,0.40603492295000004,0.148463563371,7.159982254031999,0.00022089923017270033,0.0002199713074958483,3.337527544600319e-05,0.0,0.0,0.0013616632604700162,0.0013554852881181346,4.1352197506735725e-05,0.00010877170089887559,3.279548685734981e-05
49, 01/03  02:00:00,0.816587109015,6.20691691993,0.0,6.18116633135,0.0,0.15201662499000002,0.15201662499000002,0.15201662499000002,0.08984472759230001,0.0193549373138,0.0722387554862,0.37385121008199995,0.0926368535507,7.023504028945,0.00021668861430978008,0.00017694512911568968,3.294027182113259e-05,0.0,0.0,0.00134496822651556,0.0013393883671584984,2.3662324071595132e-05,9.666261649647075e-05,2.0073351429919215e-05
50, 01/03  03:00:00,0.754740337375,6.2601411984,0.0,6.23468916738,0.0,0.15342274277100001,0.15342274277100001,0.15342274277100001,0.0641747963185,0.013824954979000001,0.059715255047199996,0.36951670329899994,0.0774418849604,7.014881535775,0.000216422593803605,0.00016334286146290543,3.320414793896311e-05,0.0,0.0,0.0013548359957345363,0.001349327601163618,1.6880908491841053e-05,9.289549376868552e-05,1.6760173612170154e-05
51, 01/03  04:00:00,0.747106813768,6.262154634630001,0.0,6.237060872660001,0.0,0.153720016109,0.153720016109,0.153720016109,0.0641747963185,0.013824954979000001,0.0526110263622,0.364315295158,0.0818167248405,7.009261448398001,0.00021624920329354005,0.0001615612532525052,3.324183101384139e-05,0.0,0.0,0.0013541859506396871,0.0013487594446060368,1.6867384075178643e-05,9.015998486084956e-05,1.7692801562844913e-05
52, 01/03  05:00:00,0.786090512429,6.163813527289999,0.0,6.13966768554,0.0,0.151379139392,0.151379139392,0.151379139392,0.0641747963185,0.013824954979000001,0.0631517086927,0.350553236121,0.126362676927,6.949904039719,0.00021441791301696794,0.00016855188711746506,3.245839914273732e-05,0.0,0.0,0.0013216320327472774,0.0013164547317512047,1.6724543889052486e-05,8.870575087175344e-05,2.709442146992471e-05
53, 01/03  06:00:00,1.0313042441299998,6.03147268536,0.0,6.00452786659,0.0,0.148046417893,0.148046417893,0.148046417893,0.0641747963185,0.013824954979000001,0.07598148797780001,0.391189237216,0.321443349746,7.062776929489999,0.00021790025886269138,0.00022472146176211923,3.225935278257888e-05,0.0,0.0,0.0013142594594631964,0.001308388176478205,1.6996165998950796e-05,0.00010179662195280028,7.004258911934404e-05
