Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 01/19  13:00:00,1.92164515739,10.6636976614,0.0,10.6341058525,0.0,0.295028541089,0.295028541089,0.295028541089,0.196088550257,0.0443238762875,0.425637021538,0.42894220389,0.508854964329
 01/19  14:00:00,1.80771931776,9.14184761057,0.0,9.11123253349,0.0,0.252757703675,0.252757703675,0.252757703675,0.196088550257,0.0443238762875,0.385966199058,0.443774784773,0.462038203714
 01/19  15:00:00,1.74643923152,8.32257696851,0.0,8.29023800723,0.0,0.229971406686,0.229971406686,0.229971406686,0.206409051718,0.0466566951156,0.356355588907,0.468763006619,0.415513482471
 01/19  16:00:00,1.8523081955,8.26922330443,0.0,8.2350867099,0.0,0.228436619297,0.228436619297,0.228436619297,0.258011189652,0.0583208761344,0.368490937387,0.494820243304,0.421458329724
 01/19  17:00:00,2.30311737849,9.31984670769,0.0,9.27946909925,0.0,0.257427000515,0.257427000515,0.257427000515,0.433458860111,0.0979790858062,0.428670866964,0.585285624,0.477525941093
 01/19  18:00:00,3.14752367049,10.5934113086,0.0,10.5443589674,0.0,0.29256028682,0.29256028682,0.29256028682,0.80499507833,0.181961142806,0.536821987543,0.711028494362,0.597386680626
 01/19  19:00:00,3.77592782514,10.60081452,0.0,10.5475584825,0.0,0.292682675655,0.292682675655,0.292682675655,1.19717217884,0.270608895381,0.482732692333,0.771962340148,0.707999042773
 01/19  20:00:00,3.80051568538,11.3449577253,0.0,11.2899870223,0.0,0.313308518469,0.313308518469,0.313308518469,1.2694153222,0.286938743016,0.385424228339,0.79681693514,0.725841938218
 01/19  21:00:00,3.52280529832,12.1501123479,0.0,12.0932518253,0.0,0.335616236952,0.335616236952,0.335616236952,1.09396765174,0.247280533344,0.338845876819,0.824210440373,0.660114559099
 01/19  22:00:00,3.20059797095,12.614596298,0.0,12.5590632584,0.0,0.348551481504,0.348551481504,0.348551481504,0.918519983775,0.207622352631,0.318073398495,0.804968173282,0.580092581262
 01/19  23:00:00,2.63765963225,13.0950959444,0.0,13.0470392154,0.0,0.362089757722,0.362089757722,0.362089757722,0.691470175382,0.156299961941,0.256145886137,0.696596794044,0.452287057027
 01/19  24:00:00,2.07594376346,13.6678192184,0.0,13.6260588151,0.0,0.378151037882,0.378151037882,0.378151037882,0.474740745326,0.107310419037,0.173494335907,0.605329652219,0.314147573086
 01/20  01:00:00,1.49923219318,14.0555024826,0.0,14.0209602683,0.0,0.3890836013,0.3890836013,0.3890836013,0.247690813811,0.0559880573062,0.115167850971,0.500699824915,0.167832044882
 01/20  02:00:00,1.24730473645,13.9719754415,0.0,13.9401711609,0.0,0.386806410464,0.386806410464,0.386806410464,0.144486286704,0.0326596952687,0.0983708244822,0.461012649041,0.101198870491
 01/20  03:00:00,1.17230873933,14.4774722275,0.0,14.4460366921,0.0,0.40079990371,0.40079990371,0.40079990371,0.103204501234,0.0233283533497,0.0834501454999,0.455667574849,0.0830882606896
 01/20  04:00:00,1.16167559239,14.4508411357,0.0,14.4198480947,0.0,0.400006963454,0.400006963454,0.400006963454,0.103204501234,0.0233283533497,0.0747526356716,0.449253485819,0.0883596528652
 01/20  05:00:00,1.19799297602,14.0145694561,0.0,13.9847471814,0.0,0.387901461812,0.387901461812,0.387901461812,0.103204501234,0.0233283533497,0.0868457568597,0.43228287526,0.141660027503
 01/20  06:00:00,1.49329032007,13.9174205732,0.0,13.8841413115,0.0,0.385083880142,0.385083880142,0.385083880142,0.103204501234,0.0233283533497,0.101815917579,0.482392945808,0.374694721961
 01/20  07:00:00,2.24262410384,14.3414052792,0.0,14.3029543649,0.0,0.396676347683,0.396676347683,0.396676347683,0.237370309854,0.0536552095187,0.165077844744,0.557357611348,0.809716780693
 01/20  08:00:00,2.79219685388,12.9834857911,0.0,12.9426288138,0.0,0.358935291211,0.358935291211,0.358935291211,0.485061123664,0.109643266825,0.25639820385,0.592234220449,0.929654747877
 01/20  09:00:00,2.66422950052,12.4664628297,0.0,12.4319206153,0.0,0.344739912167,0.344739912167,0.344739912167,0.464420241369,0.104977600209,0.32820696637,0.500699824915,0.898414955491
 01/20  10:00:00,2.27387711123,11.9698599953,0.0,11.9404617776,0.0,0.331068201156,0.331068201156,0.331068201156,0.237370309854,0.0536552095187,0.39998131075,0.42613603994,0.802896040016
 01/20  11:00:00,2.15166445466,12.5073607813,0.0,12.4772711663,0.0,0.345920781021,0.345920781021,0.345920781021,0.196088550257,0.0443238762875,0.416780676038,0.436158054049,0.68962251701
 01/20  12:00:00,2.03361105057,11.2124501254,0.0,11.1823512917,0.0,0.309986412915,0.309986412915,0.309986412915,0.196088550257,0.0443238762875,0.435735142253,0.436291680904,0.588415387955
 01/20  13:00:00,1.92833548332,10.8922749168,0.0,10.8626831079,0.0,0.301076069319,0.301076069319,0.301076069319,0.196088550257,0.0443238762875,0.425637021538,0.42894220389,0.509497762032
 01/20  14:00:00,1.85616937525,10.8801316433,0.0,10.8495165662,0.0,0.300684184811,0.300684184811,0.300684184811,0.196088550257,0.0443238762875,0.385966199058,0.443774784773,0.462561780064
 01/20  15:00:00,1.81251202938,10.6980638508,0.0,10.6657248895,0.0,0.295577848482,0.295577848482,0.295577848482,0.206409051718,0.0466566951156,0.356355588907,0.468763006619,0.415979838541
 01/20  16:00:00,1.91505467325,10.5249009144,0.0,10.4907643199,0.0,0.290708441366,0.290708441366,0.290708441366,0.258011189652,0.0583208761344,0.368490937387,0.494820243304,0.421932985402
 01/20  17:00:00,2.33492761854,10.4576261311,0.0,10.4172485227,0.0,0.28863887965,0.28863887965,0.28863887965,0.433458860111,0.0979790858062,0.428670866964,0.585285624,0.47812430201
 01/20  18:00:00,3.17080459219,11.4211888119,0.0,11.3721364707,0.0,0.315101547166,0.315101547166,0.315101547166,0.80499507833,0.181961142806,0.536821987543,0.711028494362,0.598126341985
 01/20  19:00:00,3.78893417181,11.0582807911,0.0,11.0050247537,0.0,0.304948464117,0.304948464117,0.304948464117,1.19717217884,0.270608895381,0.482732692333,0.771962340148,0.708739600984
 01/20  20:00:00,3.80023190807,11.3226487491,0.0,11.2676780461,0.0,0.312232369847,0.312232369847,0.312232369847,1.2694153222,0.286938743016,0.385424228339,0.79681693514,0.726634309529
 01/20  21:00:00,3.49928125606,11.2920228166,0.0,11.235162294,0.0,0.311339588636,0.311339588636,0.311339588636,1.09396765174,0.247280533344,0.338845876819,0.824210440373,0.660867165152
 01/20  22:00:00,3.16212275983,11.2200447649,0.0,11.1645117253,0.0,0.309380516946,0.309380516946,0.309380516946,0.918519983775,0.207622352631,0.318073398495,0.804968173282,0.580788334704
 01/20  23:00:00,2.60447708066,11.8954951087,0.0,11.8474383798,0.0,0.328279643674,0.328279643674,0.328279643674,0.691470175382,0.156299961941,0.256145886137,0.696596794044,0.452914619485
 01/20  24:00:00,2.02922507026,11.9856836808,0.0,11.9439232776,0.0,0.330915353192,0.330915353192,0.330915353192,0.474740745326,0.107310419037,0.173494335907,0.605329652219,0.314664564573
 01/21  01:00:00,1.47463727956,12.4354416685,0.0,12.4008994542,0.0,0.343527772957,0.343527772957,0.343527772957,0.247690813811,0.0559880573062,0.122837147866,0.500699824915,0.18112366271
 01/21  02:00:00,1.22157014497,12.6446952209,0.0,12.6128909403,0.0,0.349345227998,0.349345227998,0.349345227998,0.144486286704,0.0326596952687,0.102975685881,0.461012649041,0.108320600079
 01/21  03:00:00,1.14661852744,13.2763500148,0.0,13.2449144795,0.0,0.366809166859,0.366809166859,0.366809166859,0.103204501234,0.0233283533497,0.0864965903205,0.455667574849,0.0883423408244
 01/21  04:00:00,1.13228867501,13.1543022588,0.0,13.1233092178,0.0,0.363424033822,0.363424033822,0.363424033822,0.103204501234,0.0233283533497,0.0763456071944,0.449253485819,0.0939626935945
 01/21  05:00:00,1.18624399978,13.0949339471,0.0,13.0651116724,0.0,0.361799366003,0.361799366003,0.361799366003,0.103204501234,0.0233283533497,0.0899621050554,0.43228287526,0.152896798879
 01/21  06:00:00,1.4966458171,12.7300652462,0.0,12.6967859844,0.0,0.351568351223,0.351568351223,0.351568351223,0.103204501234,0.0233283533497,0.106595392246,0.482392945808,0.40678627324
 01/21  07:00:00,2.29290122214,13.0851037258,0.0,13.0466528115,0.0,0.361224617299,0.361224617299,0.361224617299,0.237370309854,0.0536552095187,0.177474275597,0.557357611348,0.883049198518
 01/21  08:00:00,2.87578249804,11.9094301116,0.0,11.8685731343,0.0,0.328601627343,0.328601627343,0.328601627343,0.485061123664,0.109643266825,0.281086459277,0.592234220449,1.01888580048
 01/21  09:00:00,2.76812805427,11.5057016781,0.0,11.4711594638,0.0,0.317581942127,0.317581942127,0.317581942127,0.464420241369,0.104977600209,0.36605048386,0.500699824915,0.991627961789
 01/21  10:00:00,2.37894944775,10.7820470288,0.0,10.7526488111,0.0,0.297648599326,0.297648599326,0.297648599326,0.237370309854,0.0536552095187,0.45251754537,0.42613603994,0.888851743743
 01/21  11:00:00,2.23396108147,10.684374068,0.0,10.654284453,0.0,0.294888158128,0.294888158128,0.294888158128,0.196088550257,0.0443238762875,0.476182943291,0.436158054049,0.763549499461
 01/21  12:00:00,2.10411612461,9.34513785987,0.0,9.31503902618,0.0,0.25777823197,0.25777823197,0.25777823197,0.196088550257,0.0443238762875,0.496972028135,0.436291680904,0.649891757056
 01/21  13:00:00,1.98754343125,9.10759240966,0.0,9.07800060074,0.0,0.251193389625,0.251193389625,0.251193389625,0.196088550257,0.0443238762875,0.481415945109,0.42894220389,0.562809466081
 01/21  14:00:00,1.8906713343,8.63228443088,0.0,8.60166935379,0.0,0.237986608884,0.237986608884,0.237986608884,0.196088550257,0.0443238762875,0.43681890348,0.443774784773,0.50890861062
 01/21  15:00:00,1.85132398921,8.95294931468,0.0,8.9206103534,0.0,0.246793049841,0.246793049841,0.246793049841,0.206409051718,0.0466566951156,0.402002089622,0.468763006619,0.457930096299
 01/21  16:00:00,1.9516290816,8.79438738149,0.0,8.76025078695,0.0,0.242346561259,0.242346561259,0.242346561259,0.258011189652,0.0583208761344,0.411726405573,0.494820243304,0.463633805682
 01/21  17:00:00,2.37678451864,8.62937104745,0.0,8.58899343901,0.0,0.237584456767,0.237584456767,0.237584456767,0.433458860111,0.0979790858062,0.470575105936,0.585285624,0.529131386017
 01/21  18:00:00,3.21404971713,9.2964217313,0.0,9.24736939009,0.0,0.255779798299,0.255779798299,0.255779798299,0.80499507833,0.181961142806,0.578065905983,0.711028494362,0.659449297355
 01/21  19:00:00,3.83781198406,8.53144963754,0.0,8.47819360011,0.0,0.234510403433,0.234510403433,0.234510403433,1.19717217884,0.270608895381,0.522761393651,0.771962340148,0.788026772602
 01/21  20:00:00,3.85668018503,8.73748261131,0.0,8.68251190831,0.0,0.240162162602,0.240162162602,0.240162162602,1.2694153222,0.286938743016,0.425376441419,0.79681693514,0.81520058066
 01/21  21:00:00,3.57047398325,9.36921843082,0.0,9.31235790824,0.0,0.257586727815,0.257586727815,0.257586727815,1.09396765174,0.247280533344,0.37951047539,0.824210440373,0.745148154593
 01/21  22:00:00,3.23772032348,9.91243223611,0.0,9.85689919656,0.0,0.272642119101,0.272642119101,0.272642119101,0.918519983775,0.207622352631,0.359614732068,0.804968173282,0.651582962622
 01/21  23:00:00,2.6504069788,10.3722704356,0.0,10.3242137066,0.0,0.285565239336,0.285565239336,0.285565239336,0.691470175382,0.156299961941,0.289154633287,0.696596794044,0.508550174812
 01/21  24:00:00,2.04692449559,10.73588224,0.0,10.6941218368,0.0,0.295777037455,0.295777037455,0.295777037455,0.474740745326,0.107310419037,0.191618322082,0.605329652219,0.349378319468
 01/22  01:00:00,1.46745975561,12.1883794573,0.0,12.1538372429,0.0,0.33612196914,0.33612196914,0.33612196914,0.247690813811,0.0559880573062,0.122837147866,0.500699824915,0.181351942574
 01/22  02:00:00,1.23485241428,13.1377746169,0.0,13.1059703363,0.0,0.362455371568,0.362455371568,0.362455371568,0.144486286704,0.0326596952687,0.102975685881,0.461012649041,0.108492725819
 01/22  03:00:00,1.14764217599,13.3273897521,0.0,13.2959542167,0.0,0.367730559807,0.367730559807,0.367730559807,0.103204501234,0.0233283533497,0.0864965903205,0.455667574849,0.0884445964312
 01/22  04:00:00,1.12526501922,12.9119744547,0.0,12.8809814137,0.0,0.356266478233,0.356266478233,0.356266478233,0.103204501234,0.0233283533497,0.0763456071944,0.449253485819,0.0940965933885
 01/22  05:00:00,1.18895934869,13.2021106407,0.0,13.172288366,0.0,0.364316203827,0.364316203827,0.364316203827,0.103204501234,0.0233283533497,0.0899621050554,0.43228287526,0.153095309965
 01/22  06:00:00,1.5449841541,14.4817313254,0.0,14.4484520637,0.0,0.399616518776,0.399616518776,0.399616518776,0.103204501234,0.0233283533497,0.106595392246,0.482392945808,0.407076442681
 01/22  07:00:00,2.32768472574,14.3341853317,0.0,14.2957344174,0.0,0.39543518109,0.39543518109,0.39543518109,0.237370309854,0.0536552095187,0.177474275597,0.557357611348,0.88362213833
 01/22  08:00:00,2.92791429114,13.7797665493,0.0,13.738909572,0.0,0.38007863567,0.38007863567,0.38007863567,0.485061123664,0.109643266825,0.281086459277,0.592234220449,1.01954058525
 01/22  09:00:00,2.81749078846,13.2765386289,0.0,13.2419964146,0.0,0.366356730634,0.366356730634,0.366356730634,0.464420241369,0.104977600209,0.36605048386,0.500699824915,0.992215907475
 01/22  10:00:00,2.49743416983,15.0542526756,0.0,15.0248544579,0.0,0.415729862823,0.415729862823,0.415729862823,0.237370309854,0.0536552095187,0.45251754537,0.42613603994,0.889255202329
 01/22  11:00:00,2.30746106881,13.3321580771,0.0,13.3020684621,0.0,0.368092548066,0.368092548066,0.368092548066,0.196088550257,0.0443238762875,0.476182943291,0.436158054049,0.763845096861
 01/22  12:00:00,2.24442393239,14.4124626831,0.0,14.3823638495,0.0,0.398004162408,0.398004162408,0.398004162408,0.196088550257,0.0443238762875,0.496972028135,0.436291680904,0.649973634401
 01/22  13:00:00,2.13816565702,14.5499865183,0.0,14.5203947094,0.0,0.401881403592,0.401881403592,0.401881403592,0.196088550257,0.0443238762875,0.481415945109,0.42894220389,0.562743677881
 01/22  14:00:00,2.02631359615,13.5360696253,0.0,13.5054545482,0.0,0.373817031431,0.373817031431,0.373817031431,0.196088550257,0.0443238762875,0.43681890348,0.443774784773,0.508720449921
 01/22  15:00:00,2.00105602633,14.3638386909,0.0,14.3314997296,0.0,0.396767871877,0.396767871877,0.396767871877,0.206409051718,0.0466566951156,0.402002089622,0.468763006619,0.457687311382
 01/22  16:00:00,2.14697981735,15.8527881039,0.0,15.8186515094,0.0,0.438032920116,0.438032920116,0.438032920116,0.258011189652,0.0583208761344,0.411726405573,0.494820243304,0.463298182573
 01/22  17:00:00,2.51414104874,13.5887521776,0.0,13.5483745692,0.0,0.375232966049,0.375232966049,0.375232966049,0.433458860111,0.0979790858062,0.470575105936,0.585285624,0.528839406839
 01/22  18:00:00,3.43858403962,17.3972695414,0.0,17.3482172002,0.0,0.480609409484,0.480609409484,0.480609409484,0.80499507833,0.181961142806,0.578065905983,0.711028494362,0.65915400866
 01/22  19:00:00,4.05221973611,16.2605392653,0.0,16.2072832279,0.0,0.449125567504,0.449125567504,0.449125567504,1.19717217884,0.270608895381,0.522761393651,0.771962340148,0.787819360586
 01/22  20:00:00,4.09865335317,17.4585613831,0.0,17.4035906801,0.0,0.482360762207,0.482360762207,0.482360762207,1.2694153222,0.286938743016,0.425376441419,0.79681693514,0.814975149197
 01/22  21:00:00,3.82490481234,18.5374806487,0.0,18.4806201261,0.0,0.512284828504,0.512284828504,0.512284828504,1.09396765174,0.247280533344,0.37951047539,0.824210440373,0.744880882992
 01/22  22:00:00,3.52174104106,20.2547081071,0.0,20.1991750675,0.0,0.557072288509,0.557072288509,0.557072288509,0.918519983775,0.207622352631,0.359614732068,0.804968173282,0.651173510791
 01/22  23:00:00,2.92141208526,20.3931530571,0.0,20.3450963281,0.0,0.557072288509,0.557072288509,0.557072288509,0.691470175382,0.156299961941,0.289154633287,0.696596794044,0.508048232103
 01/22  24:00:00,2.30767163643,20.5591520587,0.0,20.5173916555,0.0,0.557072288509,0.557072288509,0.557072288509,0.474740745326,0.107310419037,0.191618322082,0.605329652219,0.348830209258
 01/23  01:00:00,1.66722417705,20.7939409736,0.0,20.7593987592,0.0,0.557072288509,0.557072288509,0.557072288509,0.247690813811,0.0559880573062,0.115167850971,0.500699824915,0.167835341536
 01/23  02:00:00,1.41739043746,21.0106743927,0.0,20.9788701121,0.0,0.557072288509,0.557072288509,0.557072288509,0.144486286704,0.0326596952687,0.0983708244822,0.461012649041,0.101018693453
 01/23  03:00:00,1.32840177193,21.1344569148,0.0,21.1030213795,0.0,0.557072288509,0.557072288509,0.557072288509,0.103204501234,0.0233283533497,0.0834501454999,0.455667574849,0.0829089084856
 01/23  04:00:00,1.31859253768,21.1789279861,0.0,21.1479349451,0.0,0.557072288509,0.557072288509,0.557072288509,0.103204501234,0.0233283533497,0.0747526356716,0.449253485819,0.0882112731001
 01/23  05:00:00,1.36712950332,21.2311130026,0.0,21.2012907279,0.0,0.557072288509,0.557072288509,0.557072288509,0.103204501234,0.0233283533497,0.0868457568597,0.43228287526,0.141625728106
 01/23  06:00:00,1.6657345047,21.4804157605,0.0,21.4471364987,0.0,0.557072288509,0.557072288509,0.557072288509,0.103204501234,0.0233283533497,0.101815917579,0.482392945808,0.37515049822
 01/23  07:00:00,2.40437893669,21.6873787721,0.0,21.6489278578,0.0,0.557072288509,0.557072288509,0.557072288509,0.237370309854,0.0536552095187,0.165077844744,0.557357611348,0.811075672722
 01/23  08:00:00,2.992008602,21.7122087353,0.0,21.671351758,0.0,0.557072288509,0.557072288509,0.557072288509,0.485061123664,0.109643266825,0.25639820385,0.592234220449,0.931329498702
 01/23  09:00:00,2.87811168892,21.7344513325,0.0,21.6999091182,0.0,0.557072288509,0.557072288509,0.557072288509,0.464420241369,0.104977600209,0.32820696637,0.500699824915,0.899964767544
 01/23  10:00:00,2.50120602498,21.3510612788,0.0,21.3216630611,0.0,0.557072288509,0.557072288509,0.557072288509,0.237370309854,0.0536552095187,0.39998131075,0.42613603994,0.804220866411
 01/23  11:00:00,2.3639006496,21.1873306353,0.0,21.1572410203,0.0,0.557072288509,0.557072288509,0.557072288509,0.196088550257,0.0443238762875,0.416780676038,0.436158054049,0.690707204458
 01/23  12:00:00,2.28149401741,20.8697317382,0.0,20.8396329045,0.0,0.557072288509,0.557072288509,0.557072288509,0.196088550257,0.0443238762875,0.435735142253,0.436291680904,0.5892124792
 01/23  13:00:00,2.18488009607,20.5429831751,0.0,20.5133913661,0.0,0.557072288509,0.557072288509,0.557072288509,0.196088550257,0.0443238762875,0.425637021538,0.42894220389,0.510046155587
 01/23  14:00:00,2.11297919052,20.3682687843,0.0,20.3376537072,0.0,0.557072288509,0.557072288509,0.557072288509,0.196088550257,0.0443238762875,0.385966199058,0.443774784773,0.46298349164
 01/23  15:00:00,2.02636798702,18.4593460637,0.0,18.4270071025,0.0,0.509098371679,0.509098371679,0.509098371679,0.206409051718,0.0466566951156,0.356355588907,0.468763006619,0.416315272979
 01/23  16:00:00,2.11502813407,17.7226424776,0.0,17.688505883,0.0,0.490336772725,0.490336772725,0.490336772725,0.258011189652,0.0583208761344,0.368490937387,0.494820243304,0.422278114865
 01/23  17:00:00,2.53320480561,17.5732703083,0.0,17.5328926999,0.0,0.48648253429,0.48648253429,0.48648253429,0.433458860111,0.0979790858062,0.428670866964,0.585285624,0.478557834435
